,track_name,album_name,artists,popularity,track_id
1188,I Am A Gummy Bear (English),The Gummy Bear Song International Singles,Gummibär,53.0,9dfde79d3001bc9ff681d16249bfe265
1189,Chicken Nugget Song,Chicken Nugget Song,Nick Bean,48.0,c91e9c55e42ed0a0400f1a1e2e39ded2
1190,5 Little Monkeys,100 Fun Songs for Kids Vol. 1,The Little Sunshine Kids,63.0,5f1b5f0aa1f338525c72c6ee468c71b0
1191,13,13: The Musical (Soundtrack From the Netflix Film),Eli Golden,31.0,13aba2d9aeea7ccd0dc177239cb7787b
1192,\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\ 6,YAYAYI,YAYAYI,42.0,6001a0280abe86af28039926310c414d
1193,Ex-Wives,SIX: LIVE ON OPENING NIGHT (Original Broadway Cast Recording),SIX,50.0,6b398724d987844bc849aca65e36ed3b
1194,772 Love,772 Love,YNW Melly,71.0,731fcbee47ec96821ff5e06fbbc73343
1195,Cruel Summer,KIDZ BOP 2024,Kidz Bop Kids,57.0,b437e61cad548625bc9718928f947022
1196,I Am A Gummy Bear (English),The Gummy Bear Song International Singles,Gummibär,53.0,9e0fd58188e1f2451876cc0239e14601
1197,Ea,Ea,Ea,2.0,eada65658e35d936b0df42c71cf76122
1198,Six in a Bed,50 Silly Songs,The Little Sunshine Kids,64.0,6fa34ff504cde04e7b2ba74f456f6d35
1199,別哭我最愛的人,單身逃亡,鄭智化,43.0,b92559346f91d94c71f831501338f152
1200,1553470665499594756,1553470665499594756,frxgxd,39.0,09d70e6c3e1c62404873a27307a4da64
1201,It's Corn,It's Corn,Tariq,53.0,8c453c1d5e6ad0255b9bf601f41b8220
1202,1553470665499594756,1553470665499594756,frxgxd,39.0,024bd602962368142a6b66fcb9a03d87
1203,I'm Good (Blue),KIDZ BOP 2023,Kidz Bop Kids,53.0,a192c00ded296c7b33104bef7e581bc1
1204,"The Letter of the Day ""B""",ABC 123,Abby Cadabby,42.0,45eadae10cfbf566e71cd33625a011ae
1205,17,17,MK,61.0,1732f050f9bf38fa4dfe1cca53ef0356
1206,"Five Nights at Freddy's, Pt. 2",Fnaf2 (Song by Sm),SayMaxWell,37.0,f84620b9c1b011d97dfeeecc8b9cf46c
1207,Five Little Ducks,Baby Shark & More Kids Songs,Super Simple Songs,64.0,f55584210905d9b6c764e0a0655dd549
1208,MAD,MAD,CeeFineAss,40.0,ce47e68b379c735f2aa8ad497e4316e1
1209,57,57,FA.ded.AF,19.0,d252bd7f913c5ae572bf8b3a4d69bbc3
1210,867-5309 / Jenny,867-5309 / Jenny,Tommy Tutone,39.0,a33465a02e493909dc93d9249aea6576
1211,Vampire,KIDZ BOP 2024,Kidz Bop Kids,53.0,4024e72e76bc82d7002cb2d240adb34f
1212,The B-I-B-L-E,Bible Songs,Cedarmont Kids,40.0,ce23e9ea886022fbc73cad8ad83dfd3b
1213,Sunroof,KIDZ BOP 2023,Kidz Bop Kids,57.0,9f999964a6fb515ccb876187f0a2ba6a
1214,ABC's,"Blippi Tunes, Vol. 1",Blippi,57.0,a017b224f1736c6ba2cee2e33cd66ae4
1215,I Am A Gummy Bear (English),The Gummy Bear Song International Singles,Gummibär,53.0,c59a22b3ffe9902b27efb12ec2c94338
1216,Sunroof,KIDZ BOP 2023,Kidz Bop Kids,57.0,2ff27da0415caec22057d8544a54f75e
1217,It's Corn,It's Corn,Tariq,53.0,9accc422e9d9146b96a8bad43c978699
1218,"1, 2, 3, 4",Big Bad World,Plain White T's,56.0,1d41058ef5113e0afe3524b1aef98eb2
1219,6IXSPEED,6IXSPEED,7oh2,49.0,607c01adc13b4206afd98c86ad268131
1220,"想見你想見你想見你(電視劇""想見你""片尾曲)","想見你想見你想見你(電視劇""想見你""片尾曲)",831,61.0,02a8b6d35c6f1fd1e96143835134fd38
1221,\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\ 6,YAYAYI,YAYAYI,42.0,8ec94e1e0fdefc0d579e90803cf5c404
1222,E287B-47C,E287B-47C,Kzak073,46.0,c474c0dfb9fc751f7506d045c48e61b1
1223,I Am A Gummy Bear (English),The Gummy Bear Song International Singles,Gummibär,53.0,a9ee61599a48204cb91bd9357ad1db2d
1224,Sunroof,KIDZ BOP 2023,Kidz Bop Kids,57.0,0bb50a8afe53931bdef48f7a73ffa0b8
1225,Six in a Bed,50 Silly Songs,The Little Sunshine Kids,64.0,620044e4ffae9235eb76c611302b6c51
1226,741,Ambient mt. 174-963,Timo Krantz,61.0,476cb7977a93b3326ca982a20b0f9722
1227,FEFE (feat. Nicki Minaj & Murda Beatz),DUMMY BOY (Revised),6ix9ine,67.0,6680b3252fb5effac3c25aaf7686fa85
1228,///////////////////////////////////////////////////////// 7,YAYAYI,YAYAYI,15.0,7ab0e1b60396af7ca1cc431ffd16defe
1229,I Am A Gummy Bear (English),The Gummy Bear Song International Singles,Gummibär,53.0,8b366042efed7cb1eec26ec02ef9ca99
1230,abcdefu,abcdefu,GAYLE,75.0,fbc0e9419d8dd3e7941049420a8d2e2c
1231,772 Love,772 Love,YNW Melly,71.0,793198054698107e20d2cb2081b5330c
1232,The 7 Seas,Pirate Dance Machine,F-777,50.0,f221d4aa4ae376fbe666f882fb4f4eee
1233,1812 Ofarture,Captain Underpants: The First Epic Movie (Original Motion Picture Soundtrack),The Students Of Jerome Horwitz Elementary School,44.0,0e9d46c30692a5d5d30ca2b25b0b9de8
1234,\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\ 6,YAYAYI,YAYAYI,42.0,9595066d8966fe4c2f6119a24f10112a
1235,5 Little Monkeys,100 Fun Songs for Kids Vol. 1,The Little Sunshine Kids,63.0,f16436451090b363c9537639d855f6f5
1236,Imagine With Me - Songs From the Netflix Series,CoComelon Lane (Songs From the Netflix Series),CoComelon,53.0,2f9e23e25d1fa87377585a2dc6420876
1237,"Really, Really Annoying",Gotta Be the Pants!,Mike and the Mighty Magic Pants,51.0,c7599217e161fce75782326c9c112e8b
1238,1553470665499594756,1553470665499594756,frxgxd,39.0,fc588f9e45f2c181ab4ac6e098a2b6e7
1239,\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\ 6,YAYAYI,YAYAYI,42.0,8f8e519730dcde39c54fb86cc916c910
1240,1553470665499594756,1553470665499594756,frxgxd,39.0,e2a4544c5a141840dfbe33c177b4259a
1241,I'm Good (Blue),KIDZ BOP 2023,Kidz Bop Kids,53.0,30f97f273ccc19bacba4e3289899f66f
1242,Bones,KIDZ BOP 2023,Kidz Bop Kids,36.0,0b5800076018075f10f3c5689c563610
1243,I Am A Gummy Bear (English),The Gummy Bear Song International Singles,Gummibär,53.0,956a9b08a963c55d7cf80e23ba7a745a
1244,5-1-5-0,Home,Dierks Bentley,62.0,591d23a5b40044040fecee6ff80956cb
1245,A Pickle,A Pickle,26fix,30.0,26af632ce5075414f0367c0d68f06529
1246,Dead by Dawn,Deicide (Reissue),Deicide,38.0,de7a3c56aaaa5952a8655df5ae44c636
1247,Friday Theme,"Roblox 3008, Vol. 1 (Original Soundtrack)",Uglyburger0,63.0,371d1397535ab6daa66ce39f87561197
1248,abcdefu,abcdefu,GAYLE,75.0,8c15533b98a898320c4ff3d0b87d9f30
1249,Please and Thank You Song - Nico's Magic Words - Songs From the Netflix Series,CoComelon Lane (Songs From the Netflix Series),CoComelon,39.0,932581e7a868c0496059b106706df216
1250,It's Corn,It's Corn,Tariq,53.0,637771e7ebf21fdb00dbdf9d4c986c11
1251,528 Hz Meditation Music,528 Hz Meditation Music,Miracle Tones,65.0,526ba2dabca2553b308e333affe6be0d
1252,12 Months of the Year,12 Months of the Year,The Learning Station,46.0,12ac11b41b66890a03ab60efb6e3ad8f
1253,1553470665499594756,1553470665499594756,frxgxd,39.0,884bd0c6eda1a0d2379ec8a6cdc3f463
1254,abcdefu,abcdefu,GAYLE,75.0,a7f8e7d63e8d7fd139b4021542396636
1255,A Ram Sam Sam,A Ram Sam Sam,Tones From Samwell,56.0,a070490855f45d0ac96a9f74e0c605c4
1256,1553470665499594756,1553470665499594756,frxgxd,39.0,78b763247ba8e75a0fc69c3976eb713a
1257,Come on Out,ZOMBIES 3 (Original Soundtrack),Chandler Kinney,58.0,3ffd466788bf78f818d442200f25d157
1258,Sunroof,KIDZ BOP 2023,Kidz Bop Kids,57.0,75988bf5548680a0bf9b240e8f8f2efd
1259,It's Corn,It's Corn,Tariq,53.0,e92cab90a44d31fa9bb9737268581d7c
1260,24 / 7 / 365,Surf,Surfaces,57.0,2474f2d5120d4011f0d688ea384efc94
1261,"Sinfonia In G Major, Wq. 183/4, H. 666: III. Presto",C.P.E. Bach/ W.F. Bach : Sinfonias,Carl Philipp Emanuel Bach,46.0,c022482390f299e873a023c9190c436e
1262,1553470665499594756,1553470665499594756,frxgxd,39.0,d658c33c9534d9257a701bcd20ea3797
1263,Cruel Summer,KIDZ BOP 2024,Kidz Bop Kids,57.0,20bcbd84ffba489bae5e2996af447572
1264,abcdefu,abcdefu,GAYLE,75.0,dc41d801e0b48fba10b53acffa1b7cee
1265,Fishy on Me,Fishy on Me,Tiko,56.0,f2bf200d79373fe6bba24f0e07b2791b
1266,Lollipop Yum Yum Yum,Dance Mode!,Bluey,61.0,057b68251f99af390af4915dedf296d9
1267,Six in a Bed,50 Silly Songs,The Little Sunshine Kids,64.0,6cf9496dcb9090a38f59853f7579e935
1268,Good Morning Song,"Gracie's Corner Kids Hits, Vol. 2",Gracie's Corner,46.0,9b1b51608cc103b6e4005d7d02bb261c
1269,Five Little Hot Dogs,Kids and Kitties,David Landau,43.0,5cab716f3ad25acd40bb4e0c18f2d5f1
1270,Nom Nom Nom Nom Nom Nom Nom,Parry Gripp Mega-Party (2008 - 2012),Parry Gripp,60.0,1b99e9978de587c09beba57f552e6f44
1271,EGGSTREME DUCK PHONK,EGGSTREME DUCK PHONK,sma$her,57.0,e4a39d3231ed392fcfaf5728f42b9be8
1272,ABC Song,"Gracie's Corner Kids Hits, Vol. 2",Gracie's Corner,45.0,72fca2f0d372239571d0b5a968b2ccbc
1273,"One, Two, Buckle My Shoe","The Best Songs for Kids, Vol. 2",LooLoo Kids,61.0,1ae2e821185f86f6e43a9b7a361b0b1f
1274,E287B-47C,E287B-47C,Kzak073,46.0,b45332eac144804dd1e51d04d594a197
1275,Paint The Town Red,KIDZ BOP 2024,Kidz Bop Kids,53.0,29d191a4ffe1297937ca737562dc9387
1276,Hba,Mad at the world,Ebk Madmaxx,24.0,eababd1f43d15ccd1754aa167f98177c
1277,Good Morning Song,"Gracie's Corner Kids Hits, Vol. 2",Gracie's Corner,46.0,2d300489fb2f77080f5143c236b383e2
1278,\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\ 6,YAYAYI,YAYAYI,42.0,92714fd07fa30cc9759c53eb5ec785a6
1279,I Am A Gummy Bear (English),The Gummy Bear Song International Singles,Gummibär,53.0,0a37f6cb55f186461c903faf196a12df
1280,Jesus Freak - Remastered 2013,Jesus Freak (Remastered),DC Talk,47.0,dc2e9ce94acc823efeeb8d70c9f713d6
1281,I'm Good (Blue),KIDZ BOP 2023,Kidz Bop Kids,53.0,00ebf9bdf3cb31839768f22cfa039dde
1282,Cruel Summer,KIDZ BOP 2024,Kidz Bop Kids,57.0,b148e92288e820673cb57540731d8612
1283,Five Little Chicks,Everything is Going to Be Alright & More Kids Songs,Super Simple Songs,45.0,fc5b6be5d0a889f7e8dfef56513a8f01
1284,It's Corn,It's Corn,Tariq,53.0,0fb7501db5e9a7f1ba5314b96a063d8c
1285,Baa Baa Black Sheep,"CoComelon Kids Hits, Vol. 1",CoComelon,67.0,c94babbe6d8171b142b82bd7a0ca6f91
1286,1553470665499594756,1553470665499594756,frxgxd,39.0,93bc282537177dec002b4081585839d5
1287,Three Little Pigs,"CoComelon Kids Hits, Vol. 5",CoComelon,54.0,3a851c1b5ba34db6a7984c26b4b018fb
1288,I Am A Gummy Bear (English),The Gummy Bear Song International Singles,Gummibär,53.0,c54354ab2d153a86c603585afb1218ec
1289,Each Time,Resurrection,E-17,39.0,e17fe6c108920dea5f05666497f7d5fb
1290,5 Little Monkeys,100 Fun Songs for Kids Vol. 1,The Little Sunshine Kids,63.0,305f1219e6a36e8f067274f569b740e3
1291,1553470665499594756,1553470665499594756,frxgxd,39.0,427fd455ab590b5093c2fec9697b6f8a
1292,1553470665499594756,1553470665499594756,frxgxd,39.0,73deb7f9e615c016a82074a1fc728775
1293,Imagine With Me - Songs From the Netflix Series,CoComelon Lane (Songs From the Netflix Series),CoComelon,53.0,649f078c54d7e4676184fcbb0f823583
1294,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",Positions (Deluxe),Ariana Grande,63.0,56351f2c8998bdc15240440fc111430e
1295,In The Light - Remastered 2013,Jesus Freak (Remastered),DC Talk,46.0,dca22529f6306ecd85a91bc3900a5950
1296,Hot Girl Bummer (8D Audio),Hot Girl Bummer (8D Audio),8D Tunes,49.0,8d9591612aace60693406d3b45f4fae1
1297,5 Little Monkeys,100 Fun Songs for Kids Vol. 1,The Little Sunshine Kids,63.0,5125ca82cc95e278d51ed87ffeb3aae4
1298,Welcome To Rosas,Wish (Original Motion Picture Soundtrack),Ariana DeBose,61.0,5485a390a067c3d654e687f455b8e863
1299,abcdefghijklmnopqrstuvwxyzæøå,abcdefghijklmnopqrstuvwxyzæøå,Rockamani,1.0,2ab6557b1e2559cb2d07d7171d3f3cca
1300,1234567,橙月,Khalil Fong,29.0,39126115f436ee4bfc468a9363f3979f
1301,Cruel Summer,KIDZ BOP 2024,Kidz Bop Kids,57.0,9b6c00583168b438c1413204b0af3561
1302,BILLY,Day69: Graduation Day,6ix9ine,65.0,636d131ba5dbf94b83c32f85439a33ad
1303,Vacay Island,TROLLS Band Together (Original Motion Picture Soundtrack),Daveed Diggs,58.0,b0ae2716e15e59add4bf8d0f2f9f3758
1304,Good Morning Song,"Gracie's Corner Kids Hits, Vol. 2",Gracie's Corner,46.0,46b70cd37af791b611d39b6b2d919496
1305,abcdefu,abcdefu,GAYLE,75.0,a99eb91caa1405d29aff7fcf41ef3aa4
1306,Best Lover,Head In The Clouds Forever,88rising,57.0,889bf8fb2606bd716c16d1280ac0ef16
1307,Sunroof,KIDZ BOP 2023,Kidz Bop Kids,57.0,0fb4a56cc49a24bb5d1f6e6a09befa95
1308,\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\ 6,YAYAYI,YAYAYI,42.0,a62e3d6f0c596a0bcf4869726fd4751c
1309,abcdefu,abcdefu,GAYLE,75.0,a21a1a2ad8b728cb56b7c5a2949eee88
1310,Five Little Monkeys,Animal Songs,The Countdown Kids,53.0,fa59b48064ba3cdc8a7d3dc071e454b7
1311,6969,Attitude City,Ninja Sex Party,32.0,c6923260febd42cf7ae2a557e0f12d08
1312,5 Little Monkeys,100 Fun Songs for Kids Vol. 1,The Little Sunshine Kids,63.0,fd4a57cccb9256f14d6bd6657089b920
1313,1553470665499594756,1553470665499594756,frxgxd,39.0,cdf59f3ae21389efac6dae34635d5885
1314,772 Love,772 Love,YNW Melly,71.0,773a0ff800656afb03b0442f57271af9
1315,7 Days of the Week,7 Days of the Week,The Learning Station,57.0,7d5df0d13ee21083e2a109dce11f1347
1316,Sunroof,KIDZ BOP 2023,Kidz Bop Kids,57.0,df4982d9cf432670af75e2c397244863
1317,I'm Good (Blue),KIDZ BOP 2023,Kidz Bop Kids,53.0,1d679f5e367c175ade30685778dced7b
1318,1553470665499594756,1553470665499594756,frxgxd,39.0,af65d37fc7aa0e19470b638499fdf048
1319,Cruel Summer,KIDZ BOP 2024,Kidz Bop Kids,57.0,29e3cfe80fe4b10540f033f1df607507
1320,Cruel Summer,KIDZ BOP 2024,Kidz Bop Kids,57.0,9b3a0fe86e22bbdbc2b967a245d2eb14
1321,1553470665499594756,1553470665499594756,frxgxd,39.0,752715b0432529062be4c765b7a6aaa3
1322,Cruel Summer,KIDZ BOP 2024,Kidz Bop Kids,57.0,9b469e4ec9882d011db80a3c75c2bd92
1323,\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\ 6,YAYAYI,YAYAYI,42.0,b434a4dc1cf8e894766bc44c1c3d5b67
1324,Sent,Sent,9m88,33.0,8999d46fbb7d910d4da36d08d289c348
1325,I'm Good (Blue),KIDZ BOP 2023,Kidz Bop Kids,53.0,0b6fb837663208de812be582da67b633
1326,772 Love,772 Love,YNW Melly,71.0,78e9b6fde7b7838be14a0bf939d74db1
1327,Ducky,Ducky,Little Magic Musicbox,53.0,9a8ca6ec891dfa9f36b39815c4590d51
1328,1998,Beats da Bruxaria,shonci,46.0,971239b47425eb6adfad224a9ad30a1c
1329,24 / 7 / 365,Surf,Surfaces,57.0,25e290eac1164fdf241a0bea1a91fcf8
1330,1999 - 2019 Remaster,1999,Prince,56.0,1999d5c6fec93ebdbe8c94a1f9bb397a
1331,Bad Blood,1989,Taylor Swift,64.0,baf5888c09153dd8d4d6982d956b36a0
1332,1553470665499594756,1553470665499594756,frxgxd,39.0,8acaed64d974691d5e179e7f78de6bb1
1333,Avenir,KIDZ BOP 2024,Kidz Bop Kids,42.0,ac52579c71998aab745d67504c625a18
1334,5 Little Monkeys,100 Fun Songs for Kids Vol. 1,The Little Sunshine Kids,63.0,f6704b10f376a84e9670254f56b2a142
1335,15 mins clubremix,15 mins clubremix,Ziahfyah,45.0,d163bca842dbf203453f214239c97ae1
1336,7 Days of the Week,7 Days of the Week,The Learning Station,57.0,7fda59add1664644b96bc71387c099ac
1337,Back to Back,Back to Back,DudeyLo,61.0,d0f0c3618151b2c0bb8797fac03a60e4
1338,I Am A Gummy Bear (English),The Gummy Bear Song International Singles,Gummibär,53.0,056b9492fe0824a83453acb05f751cce
1339,1553470665499594756,1553470665499594756,frxgxd,39.0,119dc89c0dccf3a77780b54fd4052180
1340,Sixteen,Life Changes,Thomas Rhett,59.0,16a11589cc2142f436acb7f85d1e26c5
1341,\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\ 6,YAYAYI,YAYAYI,42.0,1f606d897d6585602e672e6f7c309e6d
1342,852,Ambient mt. 174-963,Timo Krantz,61.0,538b75c0dd4ac6bc83ccfcc6f79aeea2
1343,"Calming Sleep Music, Pt. 2","Sleep Fruits Music, Vol. 10",Sleep Fruits Music,43.0,2e7053588858e6af008d1701ad2561f1
1344,7 Days of the Week,7 Days of the Week,The Learning Station,57.0,7aef462318fbe5e1d4ec967ecde58524
1345,\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\ 6,YAYAYI,YAYAYI,42.0,d52b03bfc4f76bbd8fc436aed12cc638
1346,It's Corn,It's Corn,Tariq,53.0,e648b03b063f7b7a996cac43f21a391b
1347,\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\ 6,YAYAYI,YAYAYI,42.0,c7b6debae0f57865dd28ac4aab6a79eb
1348,34+35,Positions,Ariana Grande,75.0,340125ce6243a4d9794a783c866e5c16
1349,"One, Two, Buckle My Shoe","The Best Songs for Kids, Vol. 2",LooLoo Kids,61.0,1c11225c8a348f96e8a091325dc0e2dc
1350,1553470665499594756,1553470665499594756,frxgxd,39.0,ef9e10fd124d6ec7fab45b247d4b7a4f
1351,death bed (coffee for your head),death bed (coffee for your head),Powfu,79.0,d3a75a55513a138dd48f1fbde2cd138c
1352,7 Days of the Week,7 Days of the Week,The Learning Station,57.0,7fdf2faf74021ba6342d67a36b431068
1353,It's Corn,It's Corn,Tariq,53.0,7a0a1b6e267a15bcc1c35c0c143dfe32
1354,639,Ambient mt. 174-963,Timo Krantz,63.0,63c13450fdfbf94230c6a9d03ee4aa8d
1355,Astronaut In The Ocean,KIDZ BOP 2022,Kidz Bop Kids,56.0,54db831b4241c5cfaf04aed6c7bd8611
1356,Sunroof,KIDZ BOP 2023,Kidz Bop Kids,57.0,1075ee092c713883c56384657dd48ec3
1357,Dance Monkey,KIDZ BOP Party Playlist!,Kidz Bop Kids,57.0,df4c7b13a3fefe6fc0db65f2b9771571
1358,1553470665499594756,1553470665499594756,frxgxd,39.0,04315e7e41a97bb4c45c3dc431cef9a7
1359,I Am A Gummy Bear (English),The Gummy Bear Song International Singles,Gummibär,53.0,f32b5c8291e49eec2ba8b5c22e495f7f
1360,\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\ 6,YAYAYI,YAYAYI,42.0,6a203f66f374dd42ee4e9e2868af16e7
1361,E287B-47C,E287B-47C,Kzak073,46.0,e924f314db39c188a5792a4f55f64bd8
1362,Hate Song,Faithfully Faded,Doobie,51.0,d9bb16cfe2f3b64e449f502b2ab0976c
1363,E287B-47C,E287B-47C,Kzak073,46.0,2e5611981f4b72945133317c560bc037
1364,I Am A Gummy Bear (English),The Gummy Bear Song International Singles,Gummibär,53.0,9bf70914669b0672f939ca32f345a2bf
1365,容易受傷的女人,Coming Home (Remastered 2019),Faye Wong,44.0,fae2a982d106dda7c294584df50c168d
1366,DONTTRUSTME,WANT,3OH!3,70.0,36cec5e1b398bda02bad2634392592b8
1367,Cruel Summer,KIDZ BOP 2024,Kidz Bop Kids,57.0,89805de648b314b83df5c19a1349048b
1368,123456789,123456789,戴佳毅,10.0,1046b590f89e95807a9f03b43c14701c
1369,\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\ 6,YAYAYI,YAYAYI,42.0,d98a4103aaa357c81a3ce938ac8c9cb0
1370,1553470665499594756,1553470665499594756,frxgxd,39.0,85eb2c09045080656c75b588c2580041
1371,KIC8462852,S / 2 0 0 4 S 3,01101111011101100110111001101001,5.0,0e268d29ae83109a19f336a1fe5040e8
1372,734,Goodbye & Good Riddance (Anniversary),Juice WRLD,59.0,97954bc56053b73cae2dd6b8bca3a82a
1373,Six in a Bed,50 Silly Songs,The Little Sunshine Kids,64.0,6cd4e8452fcb0f80382a1ae1db1a5082
1374,"想見你想見你想見你(電視劇""想見你""片尾曲)","想見你想見你想見你(電視劇""想見你""片尾曲)",831,61.0,783f015f9cbbf33e8f9186873fa338a9
1375,1553470665499594756,1553470665499594756,frxgxd,39.0,d5942cb6698949a77f89f1ae9d5c273c
1376,Five Little Monkeys,Animal Songs,The Countdown Kids,53.0,fe9b20403db50088eb542440c88265c0
1377,Bluey Theme Tune - Extended,Bluey the Album,Bluey,64.0,bd1c599dc4fd223e625e78f155d30f8f
1378,abcdefu,abcdefu,GAYLE,75.0,ab436bd1ff629c49841611502d24b956
1379,949 Raised,949 Raised,949_creeper,44.0,94aef4cf2680b1a9745dbe1e342c4a60
1380,\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\ 6,YAYAYI,YAYAYI,42.0,71a4a47071c9edceb438aad1e3662f2b
1381,It's Corn,It's Corn,Tariq,53.0,92f6c161571499405c53d16b62c82713
1382,BLRRRRDDDD,BLRRRRDDDD,BIG30,48.0,b444df881462daa460699d5ca34d2542
1383,\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\ 6,YAYAYI,YAYAYI,42.0,c7c66456ea3150f0064efd615c175717
1384,Sunroof,KIDZ BOP 2023,Kidz Bop Kids,57.0,1dc33a53dad251dcc97314e501523ba0
1385,Sunroof,KIDZ BOP 2023,Kidz Bop Kids,57.0,01535be3646846485ee19207cf3c4ffe
1386,1553470665499594756,1553470665499594756,frxgxd,39.0,0ec56289c0cc2ebc3cb1ce1a03e3355e
1387,\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\ 6,YAYAYI,YAYAYI,42.0,a99d66a420cfb66c8dcaa9794cdbc0fd
1388,"24/7, 365","24/7, 365",elijah woods,75.0,24f5503ca48a45b91064d1c3a7b7776f
1389,Afton Family,Afton Family,ApAngryPiggy,54.0,af758cb7d06d8840548f99f8add17bdd
1390,Paint The Town Red,KIDZ BOP 2024,Kidz Bop Kids,53.0,0e9e84e81f73c18a99245acdf4defe0f
1391,"One, Two, Buckle My Shoe","The Best Songs for Kids, Vol. 2",LooLoo Kids,61.0,01ea2fdf37b879ac1b47203297615537
1392,It's Corn,It's Corn,Tariq,53.0,b1fbe7039cd8e977dafb6591e6c85071
1393,MAD,MAD,CeeFineAss,40.0,cec0167475a613a2ea097f29dd1c1ae3
1394,5 Little Monkeys,100 Fun Songs for Kids Vol. 1,The Little Sunshine Kids,63.0,fbeee1e2465ee96241934b366403b467
1395,40s N 9s,40s N 9s,DD Osama,46.0,40a9f00a80bc784f3c302c8b795887a6
1396,\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\ 6,YAYAYI,YAYAYI,42.0,254df7a327d4e12c4a28a1aa3c7d788d
1397,Fruit Bat,Bluey the Album,Bluey,55.0,c7f1cebeb18a2874bfc7529d63f86149
1398,\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\ 6,YAYAYI,YAYAYI,42.0,05e085c91cea7713a5057f5c435a3fd1
1399,E.G.G.M.A.N.,Sonic The Hedgehog ”Passion & Pride” Anthems with Attitude from the Sonic Adventure Era (Vox Collection),Paul Shortino,41.0,e6d0f7f5f7c392457d7fa6656bf2d582
1400,1553470665499594756,1553470665499594756,frxgxd,39.0,f61c357626f4de13c1d66a76de19dfe9
1401,7 Days of the Week,7 Days of the Week,The Learning Station,57.0,754ac7e39219e71d677d2ef30c812c5e
1402,2077 (Slowed + Reverb),2077 (Slowed + Reverb),slowed down music,37.0,2076468bb3626c98e0c148edf27e77ef
1403,Baa Baa Black Sheep,"CoComelon Kids Hits, Vol. 1",CoComelon,67.0,bcba6e77af92bfe0f04949478d563d69
1404,\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\ 6,YAYAYI,YAYAYI,42.0,89db138d317d4c9c2d542ea6ad681f70
1405,Cody’s Train Song - Songs From the Netflix Series,"CoComelon Lane, Vol. 2 (Songs From the Netflix Series)",CoComelon,42.0,c0de98be74bcd5dae5e8bdbd71e20a77
1406,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude","Bach: 6 Cello Suites BWV 1007, 1008, 1009, 1010, 1011 & 1012",Johann Sebastian Bach,42.0,061cf981b4d055cc67137a4c7db4dd2c
1407,Nom Nom Nom Nom Nom Nom Nom,Parry Gripp Mega-Party (2008 - 2012),Parry Gripp,60.0,578cc9c3f33af92583713fa91b0543e0
1408,5 Little Ducks,5 Little Ducks,The Learning Station,55.0,55306350ea14a057fd532722759610b0
1409,Cavatina (Arr. for Piano),Little Star,Stanley Myers,43.0,cacae8afd70d4a0016a44342b0b3adf9
1410,Friday Theme - Crunchy,Friday Theme (Crunchy),Uglyburger0,57.0,ee5b9d48e7cfe81d5db16592320e95ec
1411,I Am A Gummy Bear (English),The Gummy Bear Song International Singles,Gummibär,53.0,0d911a57430590b037dbf3fa2ae4f1d0
1412,Phonics Song,"Gracie's Corner Kids Hits, Vol. 3",Gracie's Corner,45.0,3630665afb8737c9d26849f346772f66
1413,Sunroof,KIDZ BOP 2023,Kidz Bop Kids,57.0,d454ffcacd74d66cf342cd217f7b32e5
